"Long","Lat","SiteNum","Name","State","First","Last","PercComp","Elev","Dist","Years","loc","scale","shape","distToGdr","inlandGdr"
152.5,-28.28,"057026","OLD KOREELAH (WHITE SWAMP (EDENDALE 2))","NSW",1894,2016,0.93,565,97.36,114.39,79.0215506360126,32.888844959776,0.297952520720322,6.8372779710904,FALSE
153.17,-28.4,"058005","BRAYS CREEK (MISTY MOUNTAIN)","NSW",1950,2016,0.96,130,39.65,64.32,109.560974754484,53.0381137041721,0.102853798231504,67.4413254370534,FALSE
153.28,-28.31,"058011","CHILLINGHAM","NSW",1950,2016,0.93,35,27.44,62.31,132.263356671748,65.0363215771155,-0.0309787326054575,79.6508075423859,FALSE
153.43,-28.32,"058013","CONDONG SUGAR MILL","NSW",1887,1972,0.99,5,15.19,85.14,118.765865666347,55.6201693909778,0.0497563523314237,93.8816431072505,FALSE
153.55,-28.3,"058017","CUDGEN PLANTATION","NSW",1885,1959,0.93,18,4.1,69.75,112.286270671569,36.0644620342421,-0.00415067049405452,105.849267754864,FALSE
153.37,-28.29,"058020","MURWILLUMBAH (DUNGAY (TALESWOOD))","NSW",1950,2016,0.92,20,19.27,61.64,133.484164439855,61.5984526384961,0.0666388426543432,88.7434991374964,FALSE
152.83,-28.44,"058026","GREVILLIA (SUMMERLAND WAY)","NSW",1952,2000,0.93,140,72.02,45.57,67.1029589379662,31.0996576782765,0.0437591049733744,33.9016209745871,FALSE
153.22,-28.31,"058036","CHILLINGHAM (LIMPINWOOD)","NSW",1928,2016,0.89,96,31.89,79.21,136.854308064797,71.6339147050359,0.0354770993085149,73.9109975975419,FALSE
153.4,-28.32,"058042","MURWILLUMBAH POST OFFICE","NSW",1890,1973,0.94,6,17.96,78.96,126.121771062768,50.0580445213351,0.122538983043855,90.9843429513487,FALSE
153.22,-28.34,"058057","TYALGUM (WANUNGARA VIEW)","NSW",1950,2009,0.78,120,34.01,46.8,126.159147442526,59.27423525597,0.050894876848354,73.2308472694837,FALSE
153.38,-28.24,"058067","TOMEWIN (BORDER GATE)","NSW",1913,2007,1,330,15.04,95,143.578264932758,66.8507004311967,0.120750815115366,91.042003423185,FALSE
153.17,-28.37,"058109","TYALGUM (KERRS LANE)","NSW",1965,2016,0.87,91,39.9,45.24,112.990808629169,55.2308912736199,0.129702393078835,67.8498978045363,FALSE
153.09,-28.47,"058113","GREEN PIGEON (MORNING VIEW)","NSW",1965,2016,0.92,210,47.69,47.84,118.881770658478,57.3751414595713,-0.00396152741028121,59.3003107119363,FALSE
153.26,-28.47,"058129","KUNGHUR (THE JUNCTION)","NSW",1966,2016,0.89,61,31.21,45.39,97.3104558562755,49.1534412559522,0.206095219378962,75.9334469293739,FALSE
152.98,-28.41,"058141","LOADSTONE (HIGH VIEW)","NSW",1969,2016,0.94,160,57.61,45.12,76.7062831954098,29.6616826629659,0.253985439093964,48.8219054851352,FALSE
153.33,-28.41,"058167","UKI (TWEED RIVER)","NSW",1951,2016,0.89,30,23.94,58.74,NA,NA,NA,82.9643853452013,FALSE
153.4,-28.33,"058186","MURWILLUMBAH (TWEED RIVER)","NSW",1928,2016,0.93,7,18.33,82.77,NA,NA,NA,90.79935318089,FALSE
